customer_id,Feature 0,Feature 1,Feature 2
0997821b52e2a93863bf77e13ddaa6fa,20.91116,-10.324958,-32.865486
0cb283002517747aa5bccae55489dd93,-14.508917,-5.7273073,36.981373
20f65bb0d3d025c1a7b6d43a2621eed0,7.769778,-4.4181867,6.854376
44da76d6c0d301c2000b9b76a8521977,27.21523,14.912011,-5.106999
4585d13c456325303d3a819f60bfceb1,-1.4995081,4.499,11.255397
8c1430024c29a7dd9c5b798833ad2098,20.387257,23.258574,15.009456
9e3ab6af5a57d5a5c7fa4fbdedf9b165,-13.576116,22.63607,-7.233702
adfe60530f72c69042c4f3c0a4dfea8a,21.351835,-14.538252,16.32516
e21bf24baa2eb16692dd2fe7644e287e,-6.2882314,-7.451076,5.426708
258977472b1a00be7ac6fabe43c081a3,10.533888,-13.122322,-14.55021
275f108d8054c41140ac2debac5c0005,-7.691907,-8.813665,-36.17129
4ed61b38d798fdfb34334cd609e9f9f0,5.990332,-2.735558,41.30441
5df56bb5618e8d5d0277136a8147b412,-0.2805405,23.526058,-21.990133
77185ddbfb7a313a2cccc1bdbdf04a42,-3.8917992,25.523119,-33.639217
9af83b5d4b9cd11e9991db871807821a,-11.96085,-6.950184,32.16942
9d077c9845169c63701ffa4b1c2cb391,16.273643,30.564339,11.979341
c7627ea79f059735d7e707460f24285d,1.3039263,17.72742,-28.072615
d84f7e47fc3ed19fb0f12b7d40c00f47,-10.004754,-23.745207,5.1283383
2688e5f0ff0e4c89882b576086c1396e,3.0607517,-5.56531,28.941246
2a2bd17754205881534c77510bc8f540,42.898674,10.842464,-2.7228215
378b12b4af1be26ed7434b14b9c38379,16.490704,-6.72264,16.073523
5629ad559f1152acd5976bf684308e9d,23.20122,-13.382816,36.1806
79878c278530fa580ef5f2d3d328a318,23.622683,12.145995,10.768599
9b784f0f536a1db91d54a7d95e23d761,-13.381222,7.7830644,-12.233183
b30228893e724ba8cd38edadd7b91f4b,-4.1242747,28.1661,-33.33644
ef28becb447b89b347d072fa84f268f9,34.74062,7.8966427,2.2192645
efdc424a1eb96d58857e8953f834ba2c,7.9779654,12.930237,28.398724
f603e371e13256290791152cb082b5cc,26.016302,-24.680748,-14.152117
02e9cdd2b68dcac676a824d3f4ccce9b,5.52667,-9.166601,4.6153593
04b1b6e28ac2ae71b222e2e336b069ee,20.06814,-19.483103,16.99488
0abbd94e958f25f910ae3a44cb346245,8.761082,4.8342443,37.82436
2887246c127a2e4d09237b194f16b49c,15.031131,-17.011375,-4.0492954
2d98e33af56671d19c3fed93d8a9bd32,9.193618,-28.847435,11.242312
390afd5a861603ccdc49a07348b3e57f,4.963734,19.385191,-29.863068
5fdd2ecfc373e3666ffb9c16ee14445f,-0.72416645,20.955654,-31.195421
731a51efb71bd2aafaa79205b1dccb32,13.579546,-10.070086,-32.432247
7b0fe946fffb8310c66f637b1ce5edda,30.585403,-9.686462,29.091684
7e97d2d39fbb70ea228a95c9bee56812,-6.155021,12.030953,-19.007032
9d43a036e12c55bf8a40454c5fd7b522,9.056285,-9.512383,-13.853677
b78ff66a6d0ab296240d08e697b836a0,20.722296,20.53335,-5.408598
f4ad96b5a95fa2a436d199c3eaab7d64,6.046744,-7.8027997,35.346306
290e19c72920b20434b63a4539d2f8dc,4.1480927,-35.75289,1.8030622
2e7f982baedde98f6aa3f9f9ca1bb4d2,11.385372,25.082533,17.982597
2fd62603472722e0062af333301dec44,28.934727,-14.196208,27.965132
4787bfe41386828df310ba4f189e357c,12.110468,31.534819,-12.900049
6ec2412920bb6ece9c9d5c2d301bbf5b,15.882884,-5.471443,0.4136223
7653ac9869fa6d7f18f6cae32391f2d4,20.762259,4.955473,19.011541
94206a71a8a5fb863f2ec32ab9b6d2ea,14.566547,15.10814,-1.9480574
ae01304e990546aa35f8881a06fc5559,-3.6639862,-19.756374,-1.6750741
af0622d0d899ebf1164a6e1098b15679,4.3184824,-7.512294,-8.389189
b7d69fda150a10517d5bbb5fc05fbdc9,27.873035,-7.663691,18.119963
c57662787559b61c491041850c323709,-7.245637,11.154408,17.914286
0089100aa33a523bd2e697dec264a71a,2.889252,0.7290551,26.189535
2525db28f8a67f5f46ce018714cbe057,30.795671,7.7962017,37.87506
2600934a9a309053de8dc1592578cf55,-2.7152286,11.911131,19.582706
3690319f655aed5ddd87bbcca9730bdf,4.29989,22.803055,-7.640382
369d1f6302cc0f6d82fd6e64f089b510,25.624416,8.90091,18.399242
372e2e49a1c40fea6dd72eaf0e37e37b,-0.98044246,27.793764,24.37844
3ba6bd02f546e70406b0c1a2147eac48,7.486489,-1.677898,14.23135
4e9ad6624a9da7869121bc1c5060abea,29.273457,12.994077,28.717318
80a09b0551cf19b73a1aa2b570c424d9,11.06979,32.56493,-15.358782
8845372f2f818f1d67c0cb68c21e6e6f,5.2979164,14.324526,-38.984703
8c97929668a125f0947d949f280e8b69,34.375748,2.950303,7.416095
d279b888b4c65b0b91e3d66c74100f05,25.408258,-3.0375974,-1.5874699
ef4f6eef97e578dde610e3ffdb7f8a64,-7.080534,-6.6732435,11.543272
1313a83d22626e7582cfe3f68c9928c5,10.240838,-6.1145854,18.658968
15189671fbbd90367cda2c1ca5efe690,28.984774,2.5907176,12.112534
15934feffb566500ef1e8dfa81f9febe,-3.9831574,-10.646721,-2.6246681
2997e5870050e4b167ccace8ba1303d3,11.986328,6.1644487,29.833857
2fd9c6d15752e64a276626a3777d669d,7.7287054,6.7446237,8.855941
306fd40efd5aeaf87a0691516fd546ae,15.489055,-7.850946,28.321321
40f8bcdaa53349c45033a11ce9d2f0bb,3.3550925,-8.814239,-4.8082266
51e065f6ac08c17781bb85be338228c9,5.4929476,21.683949,32.818233
9dbdc762bff3fcfb38ae7550f44c654a,16.893888,24.08313,-17.389545
a5b263a0143927d27890997ffaa8c9ad,10.111214,12.23956,11.536972
bd098b2860ef7f2f1bd86291a24f3367,6.4943275,-6.2780957,-32.710808
f20fd2d988da3846af01432ecd5b24b1,4.6537876,-38.07849,17.754019
f7bcfaab5604262e95d3b3c7aa3a63d9,24.415838,-9.619676,13.839157
fe5ce4d5efbd617847657aff381fccb0,13.922544,15.297402,29.585335
0993890de766e9782219da0787188ba5,26.743261,-20.902754,16.095177
2dc293e3908bbdde77fcda1cd13e0eae,-5.1809673,15.123681,23.966564
35ef0f89cf962e8f8c2216c617d3d2c6,-27.987095,-9.143171,7.966293
38fd030c38e2f350aa126467f81a4980,-7.373815,20.312336,-13.854961
41c62f6bfc4899f6cf7fcfaa6000bbe9,21.803339,-24.023355,12.834571
5a62001672fc9de54277aacebd1c5713,-4.9149103,-2.9475546,1.3989707
5bc3f4270bc8adc781555b04c4bae974,32.84244,-17.925882,-8.940756
7d9be48edd75d378588cc13fc5790241,-3.2763414,10.162786,-12.178747
8bb4b96b2b816f9b69027d6c11e69f99,11.279799,-12.274285,35.281685
c9948df07ff90f1abf25fcbd2d3b99f1,17.874039,12.6256,19.398153
e613b32457da7f433faa127664133fc3,41.37672,-13.91687,-1.4372892
18850e7323e348a7b04f5557c9e4f69d,0.8784549,-13.158083,-9.955525
1d9fb0ef93022eebc78a44b7065decd9,13.200027,11.6456585,24.193981
2247d3fa8e3097b4b8de47cbf3439511,9.536942,10.632091,-13.1445675
3bdc684dfed244f3c9f089c19702aebb,23.56471,14.670789,-3.3159227
6bcc0856b2ce26f1b28df72c03ddedd0,-8.086721,20.066631,-38.88427
7ef8d958a5c2331bf079745446a3dc07,-1.6469542,11.940441,23.97277
9a0921ba8bfb96ae3740d5244eec06a1,23.453756,-25.375948,-6.704618
d415e89c9c523b226153897601ae6f41,10.209665,-0.458458,9.368845
061a4cf4239c8cf958825d404aa94823,28.863163,-17.402103,22.96292
0af2a60940cd6d5c80e22886e36b2866,1.5876415,-8.653439,-1.9732418
1f796c354f911545e8bde435c57191f5,28.1646,-18.77091,20.629223
45ff62d149127c16b31c53ad6a2ee68a,28.735657,-1.5770377,21.256208
53e951097c6cf5d29cbb64a304b8d441,-5.0575686,21.286077,20.220968
597506dc045b6f2d3a719eaeda0967f8,3.791199,-3.436352,-30.836143
5b128148da99be2999fded4b66b3e18c,24.332672,-14.167929,31.577
9f719fd1160ef242b9d46966d7658868,26.699379,-4.7425833,1.6696166
a4c9f75fa5d92ce5c88cd59878275da1,5.5994806,3.5361078,46.03914
b82f9e4751a3bd105512d7c2261446cb,14.650218,16.284203,33.21698
0104edd3546c3e72c1abda5e8a7a6cbc,-7.943507,-10.881425,-21.132362
0282c73b0cd2b1f35b525303b611f899,14.380653,-11.070319,15.855876
0b3dff586f25e54d04442a9cb2156683,14.0957,25.558882,-12.916656
14b0ebad4023144b1bc3d9c37ed13f00,-19.095844,-4.4566746,-18.905262
14efc576a7f1391ae3833819af11df21,32.0988,-1.1679969,22.203112
15976a20aae28b1bbb105346b8db90d3,-2.263135,25.08763,-34.94417
2731c0cfca02f43e65e9e39440186fe3,0.20960802,-9.0805,-23.715763
2ba70c43726611cafa304cd67a803314,-7.5865674,-19.405018,25.57795
508abfc9f1dd5c1d44c62d4ea63026b5,-2.7009835,34.42624,-32.061985
6a4f02e3ccf4f266faaff038406c618a,13.589345,2.623532,6.992517
702da0bcbb8bb673a19e1516bc4e6099,11.939271,-21.346525,24.535185
713bfda61e7305086abc8d554869f764,5.5923643,-6.9627414,-14.021417
773b470f25448c5e82a68fdd6373585d,9.044644,19.496714,1.3821118
8493e34c19450424553f969c6e18f7f0,17.19833,-30.53071,21.499832
8fd003221f70b4ca8d9abbeddee6a10b,5.3347273,19.953716,18.661507
9d6803998e2582c57776e4fd9f9efe27,28.915335,22.512907,2.807823
aac81dffaf01ff252ca31f26dd6ec627,-7.933542,-0.22139193,17.439909
b310f91f10a4c51ecf2b4b34cd52f204,11.249954,20.062067,3.3440037
b6d31ab8702f266f0f6d2c5f3ef00c17,10.337298,17.842976,-2.0816848
bbc27e657c51cd027ed144b678964abe,9.129071,13.019649,22.158236
cb3ec4ba931b18cbc1c8a2148dad65b6,19.826496,2.8753216,27.578672
da5e0632656756969f3683e8dc4b13ed,4.7242866,-10.045323,-2.626413
f3e850d299e41721d4e506810eb3bc6d,1.7867675,-18.84146,4.6834755
016d025a5a86a6107203a05510576df2,-9.193667,-13.838713,7.214034
11351a8de12920801a7b8507a13b0215,5.910026,11.814913,4.4372263
18680557d039c60374e4cfb4db6326a6,-1.7835522,24.09376,-36.112347
23317a97c768f51c2b59827f2a669bba,-3.661532,-24.478926,26.500175
236eebe2e3937c3a84738cb26b35062e,2.4883037,3.8373594,27.086023
28bf550f19a88ed7487cd7414032131d,-21.717852,1.795387,8.449932
4346d0325be97afb27777458ed8dba2b,6.655983,0.8699039,2.1168578
6f7ee1d58878de21bdd817d9ca43d1a0,-0.3603208,0.64704823,21.809608
026acdb7b404add3e9f5bc6b6b141cff,2.0217872,25.69838,19.71008
08d576e15352ecbe1d3beed60c5b8df4,41.124893,12.542352,-0.5127156
3bd539c307fd9a65733d20bda1fe4c42,-6.0004034,-6.1977654,-34.881615
92731d44159472a5fc118f35c6c68215,27.797592,14.213933,22.931828
9f63d1fd486f6c13f35d627f9eca3d1d,18.849634,-9.908463,17.309153
e88ca97ee61c0c237a121a6ecfb2a67e,18.389925,4.7296343,36.319073
0e4eb80a04e297d6abca524179ed7436,4.837161,-3.2436755,-0.7102891
1d3a7544a1d4a601c365511721d02f26,7.180033,7.4344716,-1.9135207
1d90730020d1434651878d706d595805,7.601175,-12.796769,-12.563493
3cfea6d487e365bc25c0bfe542252258,-10.457195,-11.494941,5.6142597
40c3efe9ec72484b84650d0afdf00cef,13.485015,-9.587971,16.256805
455c9b41403a8f2b59e0498ec05ccfd8,-0.88582236,20.846588,-31.305696
67967989b7c2296eea996da8f34eed33,-12.176005,8.453682,-19.565607
77dfafbe077b28ec4e46de8f844efebd,29.1701,-7.012785,23.881533
8e95e07b34861cbc4a2600cf2b0bc78a,29.962706,-11.404594,15.650218
957df4982b1fd23a681b25de4b1a5cc4,-0.58849144,17.321856,-5.7705207
a8d6b34ebea252c317abaa9139609ddc,-7.2110167,5.9509163,-4.2715673
de75a1a301e950f4d3a2fc5250f889fc,-1.3588376,-0.061625574,28.289522
f8585bbec1e4ba8f995c2ac18e411199,8.041214,-3.7712698,30.897882
f8c773c7ecc8e669411e062d5be16775,10.570569,25.122038,17.310652
4fff55020c405a3ea7e0821845bea141,-1.981178,24.020414,-35.592857
5b26ef5cda7995eadeddf312c33b7179,-0.70661074,-18.593645,27.787615
5c90171786c7fc60c7f4625c5d2caa09,16.489134,-17.397058,1.3180999
5ed7a35c2d9af8f6744334e121b565b3,16.905396,32.307938,-4.3956256
67c47ff24f088c74d5ca5bdb286faa3c,25.035563,-13.93007,25.346523
945dd2385e82aab4501d53dca16a7394,12.437505,6.078049,1.3140448
be83a60a5a1df3a401089f26dec58df6,15.398383,-7.099934,15.994994
171dde444f52c8e4010a341ea42538de,15.00215,-22.143156,33.595123
1d00b0ef214f4bd3fc1b62fba4cad434,-17.769424,32.33458,4.4573083
264e7c798ee6ec87dd3553d5db981b1b,9.236127,-40.553337,20.76903
7267d39cf17327d86b9d8835d436c115,10.799695,-20.496487,-1.8771789
8425e1da9c913a52d3313e2e695846ab,5.6390195,19.221315,-23.116404
aa0467bbb63bd6a72d0a2c615d05abc8,14.823994,-10.875534,-25.262484
0ebfca188bfcb3c1d6249f5d26e5de00,4.309426,23.7012,23.69307
166d09657dbd5cc629ec9033f0a611f0,18.47411,5.316713,8.996672
27f9907e5869b9db11e29fdbb25c0622,28.256626,13.641161,15.318608
366ff2e1f74ed01f6e3d768d3627093b,20.697088,-36.843754,12.934671
46d4055581d1dcc144eed42b4319b283,-11.507848,-6.31257,5.8324246
4955fe660c4966e558cc67b57fa327a0,3.8311656,12.031214,28.609446
4d987be5800ba2cc6c2011f8c7600a48,14.813808,4.4132905,18.41679
692267bb074470952a2dc0ad5e4dd683,2.7276704,-3.8973856,28.178532
8765456a8fa8b3292171f5050f5d0b50,21.046194,21.76774,-7.593847
a91b98985234ffe0c35ac31c44805f5d,48.270454,0.68063617,-2.7009845
b38daced63ac1c1f4497f96c706a9094,-4.4085975,22.857983,-24.637747
f3ffc4063f87014332b7d3b8730c3490,29.521418,13.791576,4.516702
ffd097949a4a238296a7deadfb376cc0,-4.2877545,27.972214,-33.322166
05b94bd6a31dc84a1b2b20faaa401217,27.27397,5.7490454,26.266476
239ce5a05fc789b79fea094a8254e01b,16.28757,29.903675,-3.1174612
2545ef6520dfc39c66460eecf8d6b229,20.631256,0.33892506,24.887215
2b5b59dd20fa060204e08c6433549d59,25.013817,-22.881266,-12.609968
388cbbcfc839273e1d5743502302f6ca,35.335175,-1.8039377,-7.9931574
54e396d6f0fa044961a5a4287775de58,28.961178,-13.215717,28.21844
623b565f60331d5ee239bb555a8719f5,7.6839685,-1.9324697,13.6759615
7c6c37f2f96fcfdcaf41bb1b9db80d7b,11.04136,17.681208,0.3470843
3248e82adfbd3cf40736b94eff52124f,24.433933,-13.42077,18.729822
466dae6dc3068ac3e03cff502c838cb8,2.286929,-29.6405,20.565912
49830523c7f848027f08f2ac42e60515,13.81636,14.808204,3.1720097
4bf57b8baf679423ac04c4aade36d152,22.701399,-7.3309364,27.18966
5012bdacb2b0898cdeb4039066de95b1,-2.225909,-22.810392,19.216381
501357b86bda3a4246b2ea4d34a37f65,-12.46674,11.956348,-11.2413435
55df37d529ba50fdae5ba2f752a7990d,-13.044642,-19.001337,-0.7440859
6f790afab547f0087c04e37a0988f1b8,5.853805,-33.105564,16.209032
9cf5d6e0158ac7614b01b7182b4de7a8,11.933661,24.234377,14.445078
ab375946fb8b6b1d1a0feb96475abfe1,-3.5847213,-3.186549,-0.49131104
abfc29415e1592c57b53e1aaadd9f58f,4.68281,-5.5733333,17.986261
b4909a13d8e7951ea04fc8b3b94decfa,18.718597,-27.735577,-12.466548
d50588553a11c7ef8c692afdc9d15e58,29.333063,-0.9436732,-5.476171
1cdf62bfe6a7162e450ee987872074c8,9.21433,9.566482,9.712967
4bd1eb64bed1ef89c3f02d5e0072a764,25.504385,-16.04675,-22.14876
58fc2e0b4c34171c98d046411363e1cb,-3.995709,19.839329,15.149124
5917dd76468c5cb243a035749d866a04,8.257132,10.712458,28.784174
60d2720983feb3f03e30f1110e3b5d31,-7.259305,-28.734371,18.687368
66e17673acb5e7c682f116a75007534c,5.6733813,-11.416629,10.729252
7decf5dfc0ced3d5434a8acff69c39bb,13.865173,19.616686,-2.6337202
8768387759c9f9ce6f3020387f974a91,6.4935956,6.29607,10.156666
aac9f5ee7be798e534d8f9522032b74a,21.415071,10.416488,-14.624762
195fb67c8c976cf7d9c20dc332eb7b2a,29.613197,-16.667816,10.482005
3d8df753c43f0635b5fd60b06df5aa5b,34.398052,8.748771,3.7463095
475d575b05b384fc83ce78ba83fa7be5,21.246695,0.40361765,33.90046
4f81f20971bb5afc7f8d304b6a70d3a1,17.468893,-22.732708,-8.3274355
696dfed87a9446a1b4cf219eace008c3,3.6340868,9.225734,12.470056
99dbdcd28ddd483f050381d10c45646a,12.795801,-11.44851,32.855804
a42b628d1be03bd4c61441ce5efa01ea,-11.498175,-0.13061543,12.10289
f71f870eb5aa8c8de686c0458c5cdf02,3.8408449,-5.450831,21.873959
fd526c7100517bc17457da30d975c26f,22.983643,-8.179706,-0.36248872
08d8e1f191c00d1d7ac1fd0bc9f5306d,4.540666,0.39602154,37.43672
3762fae4f636acb382e04fb3bb29e0a9,18.346258,22.123842,-4.91368
3800d75e4258ed3b4e783ef23e613795,21.138166,9.109477,18.029345
3e587ba9c1bfe6fb08b73ffed7a6e6e0,-5.5914025,3.432632,-15.610167
4a5e0929feeb35090c443bdfd8256c8b,5.846042,19.6294,24.54003
534cdef3e54457e732cb24748a5eb896,3.2961147,12.760015,29.96844
58bd145d9882a665674e47bd5dcb0596,27.190752,-21.506739,23.3405
68c9bdbf35af0d3ec32cfcfb1cadcfb1,-7.254092,3.1515641,15.880917
8ed2242da8c321dcb198075282368703,11.2144985,16.942057,-15.1501665
95435f74d0afe7c26d1ede51ec49f894,8.067977,-1.1906332,18.160921
a504611c214c2f7a4e98486daf7f4b5f,-2.5432491,-16.539515,6.7879677
e28659be4f22a08371c9cf2caad17f5d,6.712468,-6.534147,-38.283543
fa1897f314056b4f68671eb4ecb49747,11.927618,4.6400275,10.78322
0d567daae07c1c70931a40ef7331044e,9.382554,-15.509831,15.302539
2a6016376585fe079441a55a3933db71,-5.7422915,-20.432037,9.115361
52d4a7777f84fe1c0753301f5f2809fc,-4.889367,5.2173643,15.231524
5ad1ee25f676234a7e6effc34ecb8c77,4.149298,17.746925,26.542154
600db4be866a2d4a6d21bca7c3f31cc9,5.7453656,12.372945,-6.4730287
613107a0e552f4cd6c38ecf1516b5130,1.365977,26.146177,-23.170065
642783e8871379652748cba2b04348cf,11.096542,-16.513144,-2.1951365
65751b5e17df8052d5b5a802da81f307,29.069466,14.031141,4.661249
7df36fb69df37ac78ce2627ea55d57eb,25.11802,-4.012285,-1.9842347
830a71ee048039db2b3353197b48505b,12.728029,6.7489023,15.926709
a99423f81d709521bac7ec8c555cdacb,22.277056,-5.9180183,28.642855
ac29af041909b691846e782830624126,2.297881,13.296319,-7.2485576
aec7a14ab309df0143e617663fbd80d9,2.1075785,17.800735,38.319843
c69812fdb83f39cb479b26dedf272acf,18.232595,23.77766,16.221811
218ec93ad003e25fbca4d7387fad4340,21.332241,-16.303852,12.358077
3b545d38d81d55316e15179537d07688,1.9359864,0.8725853,5.9065056
3ce00d71ef01bf48541fba1bee0aa242,31.660566,3.0742428,-5.9763412
610364703ced29388e2936d264c5dc99,22.85455,16.512955,24.953331
7d73f4bf66322f1fcaa3795113b992b6,12.96952,-2.721477,7.701192
81e0bdb703c311559fd2cbe3fd3d5864,9.784869,13.125274,21.389565
896c0ed0f2e71628d42b442c515618e5,-8.239099,24.8611,18.847364
9c228cd3cbeb00c93ed885ae7e197e58,12.928369,12.018317,7.643394
a8b83fcd430ea8b94ff2ff18fdb86acc,36.948345,2.373292,6.958516
b9858977e97f7f10434f0debcb92c527,24.162292,-9.574471,0.5568975
bb33d374175463a04b90617dec216c49,37.673973,-4.510875,-1.5591345
c1f7029422460dd021345db99afc6ad6,48.275547,0.8176067,-2.8303804
cbcc73a79a5fc061361658a7dfc55d94,-1.421852,-23.879614,11.944764
f6bfa48dc1d3cc3b5c859915ffbb6d70,21.457663,-21.541998,18.961397
f6e5a9f3486376f7f8d52b58b909f9b4,21.07083,17.289223,-15.086927
080993a8247b89a842e826807515a683,-3.6004784,14.749391,27.168644
1f887c6874829f4b55a6d1d6a2d8f0a2,16.048807,-0.1655805,29.899845
2ba2328fba1b2d8672f1d88f3b0a85e2,18.523733,-16.537241,4.1779504
5ac9db6c170b412c48870e3f9a60985a,12.249779,-31.624935,21.903627
68bcf3ee0862205e30d9619accf896ff,4.3087273,24.512438,8.074476
7aaa5cc94840b89f79979fef63c53e37,22.108397,26.619514,-0.9693305
abfe76a1b15635ba2089765d58c08f2d,5.3688593,-10.1664295,-27.96122
b3caf77c3656c950c420f68c9873f70b,25.085154,-12.016273,31.62718
c2c36c424abf76b4a9cc49bacce2b833,43.928368,-0.21628763,8.369309
d23be9e9987c43aaf59efc9b2e47665a,15.4100275,-15.074002,-24.019848
dbd7b1c423b3da049b1c10c391c27121,28.716873,1.2445956,-26.945858
00d7a8b5d813ba578b5d2e12ee533be5,13.515792,-2.5816224,13.241185
112f747066c9584741184ff13fb133b1,14.029633,7.4783964,29.344513
186deacfdefc8bc57cb5825760e0ebee,2.1149287,17.818884,38.351204
2fb7185555e993a51c3bc8d72d283e69,22.316845,-1.0907582,33.885567
4ae27838cd88672ac186ec507805b6c2,15.981799,11.200294,18.453917
877c59d0fdbc50415aae2dc558a8dbe9,-5.399474,-1.8230447,40.061672
8e0adb0d395c17a1c50a063f59c70797,3.7253692,21.075405,13.76735
a39610be0463fc7d683b2702b95d0cd9,-8.674577,-3.305113,-3.1634836
b4215a71d5d9134f5a114a3e44c7ccf4,1.877364,-22.866528,5.2638183
de3889a518517c4825d3d18862406a7b,3.5700173,-6.5609665,-11.766596
f3831b103273120036dc33f934d710d4,0.5449016,18.830666,20.277758
f8b916b0d168926a85c8b4273dc25067,22.10764,17.330896,27.813307
17adaf589b527f19bdf6536593cd394a,-5.0046225,37.282486,20.138542
2c009aac3e22e209d1e8e3cb8850c041,4.6678877,13.632623,-14.330206
37942a1b53db239e25b0c433f30d3b91,-17.0151,10.597468,0.6254368
39064a3a8740ff5f2fb358a3bdb40a6d,14.37007,-5.1339464,-9.926198
4866bf34f3e0a2235d6d0620929f76a8,20.357529,22.727133,12.535867
58905cf3cb22993496a851b02deecc9a,9.974615,-2.591686,-9.416651
6d2fe4e6cbf60c133f2d6ca068568941,4.2436256,-1.5125531,28.848461
8bda0728ea4599ee291526c55b20badd,-10.111832,28.090494,-30.155964
b087caa35259db4e2136883459cb83df,-4.5894594,27.658775,9.909594
b0e2f9eb5d0bc9bc41a1a26a352154e1,41.589104,-3.0189335,13.277907
d2be61657831ce5dd92dda2ee391b1be,12.320677,14.182066,36.180313
f4f82a6ef8e9cc0a778835eaa59e49f8,-1.1622983,7.629827,6.0333204
0c115d1ec3ef274e2d5cb5a6c0ba7623,18.467249,-0.013668107,0.45185006
20e3fdebd24a8cd953fb54118d2ac390,-15.21551,-0.5270584,23.230892
2440b8e97023ebf231209945ea97b8c6,16.732948,18.398018,16.619915
2e0bdec7b9a5d8ac8be7f4095ab2ef04,9.607959,-7.701663,-25.735846
3f9d9fbc0a2db2f06479c84fb52b3fbb,4.902144,20.196514,-14.594005
4e1531bb39f281aa6d4494fd31d26f5b,-17.71898,12.89643,19.42915
7564e6691c64f79a3195c59954d5f1cb,10.145993,13.397582,20.604208
9996adb12f236d44e04f2eaa228ba91e,0.13949193,8.806683,6.554976
f311d9a45593986cb595f3b66a33bd38,-9.194894,17.88162,-22.670412
2b7eab026bdb45973e03d569c5d9192c,18.183289,-13.590387,2.7657003
344ff66fdc1e717f6c932f09a45b81b5,24.179134,12.640872,30.057053
38973fb97d21ab99abdec608197644df,1.5174365,24.777863,-39.555523
3f507449f3865315295d65be2c03bed7,14.415353,-3.9988077,19.735825
48a4ee98982a986b7079aa8d51b0a8ac,-16.094067,-0.35626534,-10.63508
5993e31247e9d8e1b109cdb53205bfff,-8.4242525,-4.643057,36.9383
7e1547f8dd581e0eb7dab820cd109abf,21.365599,5.740233,31.747047
8de05811b33c79c865f6912d2482834e,-3.7827234,19.78589,14.937683
a5dddded8ca6fee2441dd4f930e38d0d,12.075618,0.09396104,23.86554
d940a14bc99c5462465727c099d60291,17.665516,31.301973,-5.075902
dba60ed9a4c1696366021dfe92a55d1e,32.03262,-0.3980699,25.097555
02e9233384de9f3bb76afc1e584f3942,-3.9948184,22.03061,-17.337816
0b0f7940a2def9ce8d44baf98ceeea18,-6.7662134,20.74963,19.805618
238820b622dfdebb97302f92f3682978,8.902338,18.745684,21.34997
3a169453729f9806d93a93e61b7bd08d,-3.0309029,19.212362,-16.192245
55f2373d37c29205bfcb52b9a096ebcf,0.53728515,19.367844,19.016916
7600fc87003fe1ab503568c4e510844d,16.914358,14.30296,-5.547284
acd5eeec8df09b545d2e534c93396ee1,-5.5969696,20.092499,15.513564
fd910ac2ccfe347690dde1f69d548231,27.407974,0.9701589,-3.7992787
09b4c92e07f7f8b37e5446818d80f759,26.974771,1.027633,-26.34714
499c3efbc1fe2b53757e31782ababe06,6.217086,15.485398,18.02512
540c9e1f0812bc1bc8d2e8bab3d01b27,29.330933,-11.885339,16.553925
60c89c337c7d1f0f0ceb91f080b910d4,36.305794,-18.30208,9.483093
81f724f1d0597936d4cc71e5d2cbced5,24.228373,-32.84195,16.31489
85deaea089d314de1dc403aa7c2b528a,13.356835,3.801034,3.3281736
87b41aba56aa7403259f9bb75c8eb961,22.119572,-2.2635636,33.921288
8b6b53017abb5e6e6ad0758320c0d4c2,9.470725,17.732714,12.467379
944c38aa97594e2148fb23c5dd122cde,18.039448,-14.894128,18.86077
94ec2e7518496afb092a3c77648e5ad7,1.681156,-10.600895,-5.2703133
a3df421e004df0ae699032e4f5f9c717,7.01211,20.873648,-5.924352
09b974b8a52368b249751b0a06376425,13.100973,-20.834204,-1.6778136
1b631850ab9714f75b88ee0c78fa497a,-0.2573434,-6.686761,9.603439
46fd9c678c535994536a901f3678e480,1.6764846,7.372148,21.9136
615195260599d259ae92bd5425017ae1,13.043477,33.229214,-15.321285
6d9c9e5645c77aa4c1ea0f11a3d00e68,11.184185,33.347378,-15.869145
717ec8c77a0eaa5b8a1682426dd3089c,20.146706,-20.237339,30.19216
7e8c3006d541839cb0c7b71d59e599dc,21.191278,11.932669,14.542463
84ee0c5ad433693df96fff91fd5c1205,7.0686398,23.904531,14.239386
c83779febb4991238cad05fb4146aa39,24.015152,6.8160205,16.127613
e67f1a439ea44ea8a829761fa6268a9e,-11.286636,-5.0594325,32.534195
f7f8a3d3b26e1e5f78e20fba914d2079,8.461815,-24.124226,20.422451
076404b1a393530473e2a8923d08a1be,14.763863,-12.382136,25.514784
1e9497afa34a66f45c74746004e2d345,-18.806858,-12.996497,21.458673
23ea672f133f76b1ce8db01f17dbd9ec,23.046137,-8.145788,0.26859128
2c406a5cd5619274500e09a8091ed8bb,0.76795185,-11.162952,-0.16848361
4c06eb05d591d21e2d8b0394bb57795f,8.149714,-5.7433934,6.0217957
71ff86fdac6632c1e73ae4e5a5f2a0cc,2.9229076,-24.56432,-3.325626
75c32469d28a45465eb82cb621d82dc4,-34.60185,-24.264177,-1.2299657
7d60a437da8ff838ae1ef95ccbc65969,16.562607,-18.55068,-21.7771
83ec7ab200466194018ebf33422e285a,-17.993778,22.831722,13.001376
